hotel_id,source_id,name,city,region,price_sar,star_rating,guest_rating,guest_rating_count,room_type,bed_type,max_persons,breakfast_included,free_cancellation,latitude,longitude,source_url,source,data_period,snapshot_date,retrieved_at,is_live
hotels_00028,1136597,Al Rawasi Hotel Suites,Jeddah,Makkah,550,5,8.2,384,Deluxe King Studio City View,1 bed (1 large double),2,,True,21.5680998252146,39.150032937232,https://www.booking.com/hotel/sa/alrawasi-suites.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=113659708_117917571_0_1_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=29&highlighted_blocks=113659708_117917571_0_1_0&hpos=4&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=113659708_117917571_0_1_0__55000&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00029,79962,InterContinental Riyadh,Riyadh,Riyadh,555,5,8.0,496,Standard Room,1 bed (1 double),2,,True,24.6665476426845,46.6912615299225,https://www.booking.com/hotel/sa/intercontinental-riyadh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=7996205_246109568_0_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=30&highlighted_blocks=7996205_246109568_0_42_0&hpos=5&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=7996205_246109568_0_42_0__55500&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00030,1508055,voco - Riyadh,Riyadh,Riyadh,556,5,8.5,530,Superior Twin Room - Smoking,,2,,True,24.666184,46.696358,https://www.booking.com/hotel/sa/movenpick-riyadh.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=150805529_251358014_2_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=31&highlighted_blocks=150805529_251358014_2_42_0&hpos=6&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=150805529_251358014_2_42_0__55575&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00031,246619,Le Meridien Al Khobar,Al Khobar,Eastern Province,567,5,8.6,1,"Deluxe Room Twin, Guest room, 2 Twin/Single Bed(s), Sea view",,2,,True,26.3016772609841,50.2236342430115,https://www.booking.com/hotel/sa/le-meridien-al-khobar.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=24661917_251393997_0_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=32&highlighted_blocks=24661917_251393997_0_42_0&hpos=7&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=24661917_251393997_0_42_0__56700&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00032,2570643,Crowne Plaza Riyadh - RDC Hotel & Convention,Riyadh,Riyadh,584,5,8.7,628,Deluxe Room with Two Beds - Smoking,2 beds (2 singles),2,,True,24.742907,46.639589,https://www.booking.com/hotel/sa/crowne-plaza-riyadh-rdc-convention.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=257064321_251357732_0_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=33&highlighted_blocks=257064321_251357732_0_42_0&hpos=8&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=257064321_251357732_0_42_0__58425&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00033,185125,Le Meridien Jeddah,Jeddah,Makkah,616,5,8.0,903,"Standard Room Twin, Guest room, Twin/Single Bed(s)",1 bed (1 extra-large double),2,,True,21.5589863827365,39.1719621419907,https://www.booking.com/hotel/sa/le-meridien-jeddah.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=18512511_251369388_0_10_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=34&highlighted_blocks=18512511_251369388_0_10_0&hpos=9&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=18512511_251369388_0_10_0__61625&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00034,74782,Mövenpick Hotel Al Khobar,Al Khobar,Eastern Province,620,5,8.5,1,Deluxe Twin Room,2 beds (2 singles),2,,True,26.322323,50.216769,https://www.booking.com/hotel/sa/movenpick-al-khobar.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=7478222_244693046_2_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=35&highlighted_blocks=7478222_244693046_2_42_0&hpos=10&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=7478222_244693046_2_42_0__62000&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00035,2228560,Alreem Village Hotel,Jubail,Eastern Province,650,5,8.7,180,Standard Double Room,1 bed (1 extra-large double),2,True,True,26.9946494955012,49.6351307630539,https://www.booking.com/hotel/sa/alreem-al-jubail.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=222856001_243150426_0_1_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=36&highlighted_blocks=222856001_243150426_0_1_0&hpos=11&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=222856001_243150426_0_1_0__65000&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00036,3836381,Mövenpick Hotel Tahlia Jeddah,Jeddah,Makkah,655,5,8.7,556,Classic King Room,1 bed (1 extra-large double),2,True,True,21.5472946119312,39.1567064996834,https://www.booking.com/hotel/sa/movenpick-tahlia.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=383638113_246102097_2_1_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=37&highlighted_blocks=383638113_246102097_2_1_0&hpos=12&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=383638113_246102097_2_1_0__65500&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00037,245490,The Venue Jeddah Corniche,Jeddah,Makkah,689,5,7.9,1,Classic King Room with City View City Tower,1 bed (1 large double),2,,,21.6018266298165,39.108259677887,https://www.booking.com/hotel/sa/sofitel-jeddah-corniche.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=24549013_94363221_0_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=38&highlighted_blocks=24549013_94363221_0_42_0&hpos=13&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=24549013_94363221_0_42_0__68850&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00038,2044421,Durrat Al Riyadh Resort & Spa,Riyadh,Riyadh,700,5,7.6,1,Superior King with Balcony City View,1 bed (1 large double),2,,True,25.0011022311378,46.5108733187662,https://www.booking.com/hotel/sa/al-faisaliah-resorts-amp-spa.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=204442113_238024965_0_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=39&highlighted_blocks=204442113_238024965_0_42_0&hpos=14&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=204442113_238024965_0_42_0__70000&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00039,1881270,Kempinski Al Othman Hotel Al Khobar,Al Khobar,Eastern Province,709,5,8.5,2,Deluxe King Room,1 bed (1 extra-large double),2,,True,26.3671325452871,50.1781771236481,https://www.booking.com/hotel/sa/kempinski-al-othman-alkhobar.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=188127002_193931428_2_34_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=40&highlighted_blocks=188127002_193931428_2_34_0&hpos=15&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=188127002_193931428_2_34_0__70900&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00040,345463,Abha Palace Hotel,Abha,Asir,727,5,7.2,1,Superior Double Room with Mountain View,1 bed (1 large double),2,True,True,18.2101898282673,42.4830043315887,https://www.booking.com/hotel/sa/abha-palace.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=34546301_240596489_2_41_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=41&highlighted_blocks=34546301_240596489_2_41_0&hpos=16&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=34546301_240596489_2_41_0__72727&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00041,44388,Sheraton Jeddah Hotel,Jeddah,Makkah,750,5,7.2,1,"Standard Room, Guest room, Queen, City view, Side Wing",1 bed (1 large double),2,,True,21.614375004895,39.1080370545387,https://www.booking.com/hotel/sa/sheraton-jeddah-hotels-resorts.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=4438814_127963759_0_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=42&highlighted_blocks=4438814_127963759_0_42_0&hpos=17&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=4438814_127963759_0_42_0__75000&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00042,3541372,Sunset Beach Resort Marina & Spa,Al Khobar,Eastern Province,750,5,7.9,458,Deluxe Double Room - Beach Front,1 bed (1 extra-large double),2,,True,26.157037,50.192259,https://www.booking.com/hotel/sa/sunset-beach-resort-marina-amp-spa-al-khobar.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=354137202_199298575_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=43&highlighted_blocks=354137202_199298575_2_0_0&hpos=18&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=354137202_199298575_2_0_0__75000&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00043,247346,Makarem Ajyad Makkah Hotel,Makkah,Makkah,775,5,7.6,1,Standard King Room,1 bed (1 extra-large double),2,,True,21.4170601671044,39.8282584547997,https://www.booking.com/hotel/sa/ajyad-makkah-makarim.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=24734620_95197879_0_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=44&highlighted_blocks=24734620_95197879_0_42_0&hpos=19&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=24734620_95197879_0_42_0__77500&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00044,2449244,Bayat Hotel By Cristal,Khamis Mushait,Asir,800,5,8.3,679,Ruby,1 bed (1 extra-large double),2,,True,18.2877222000366,42.7259266376495,https://www.booking.com/hotel/sa/bayat-by-cristal.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=244924401_198605063_0_2_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=45&highlighted_blocks=244924401_198605063_0_2_0&hpos=20&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=244924401_198605063_0_2_0__80000&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00045,2718655,Sheraton Makkah Jabal Al Kaaba Hotel,Makkah,Makkah,800,5,7.8,1,"Traditional King City Vie, Guest room, 1 King, City view",1 bed (1 extra-large double),2,,True,21.426273,39.819497,https://www.booking.com/hotel/sa/sheraton-makkah-jabal-al-kaaba.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=271865515_251401556_0_2_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=46&highlighted_blocks=271865515_251401556_0_2_0&hpos=21&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=271865515_251401556_0_2_0__80000&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00046,4597412,"Radisson Blu Hotel & Residence, Riyadh Diplomatic Quarter",Riyadh,Riyadh,806,5,8.7,152,Standard Room,1 bed (1 extra-large double),2,,,24.68442,46.625375,https://www.booking.com/hotel/sa/radisson-blu-residence-riyadh-diplomatic-quarters.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=459741201_256656340_2_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=47&highlighted_blocks=459741201_256656340_2_42_0&hpos=22&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=459741201_256656340_2_42_0__80550&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00047,4569947,Marriott Riyadh Diplomatic Quarter,Riyadh,Riyadh,850,5,8.7,106,"Deluxe Room, Guest room, 2 Double",1 bed (1 extra-large double),3,,True,24.674269,46.623472,https://www.booking.com/hotel/sa/marriott-riyadh-diplomatic-quarter.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=456994702_246436060_0_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=48&highlighted_blocks=456994702_246436060_0_42_0&hpos=23&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=456994702_246436060_0_42_0__85000&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00048,1994018,Casablanca Grand Hotel,Jeddah,Makkah,850,5,8.9,2,Twin Room,2 beds (2 singles),2,,True,21.6325372977989,39.1508102416992,https://www.booking.com/hotel/sa/casablanca-grand.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=199401813_199356661_0_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=49&highlighted_blocks=199401813_199356661_0_42_0&hpos=24&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=199401813_199356661_0_42_0__85000&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00049,183803,Mövenpick Hotel Qassim,Buraydah,Qassim,860,5,8.8,610,Deluxe Twin Room,2 beds (2 singles),3,,True,26.3580545567432,43.9682346582413,https://www.booking.com/hotel/sa/movenpick-qassim.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=18380326_244914087_3_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=50&highlighted_blocks=18380326_244914087_3_42_0&hpos=25&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=18380326_244914087_3_42_0__86000&srepoch=1587182843&srpvid=597e1cfd2ca2008e&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00050,244308,Al Shohada Hotel,Makkah,Makkah,880,5,7.2,1,Twin Room,2 beds (2 singles),2,,True,21.4147891326939,39.8278883099556,https://www.booking.com/hotel/sa/al-shohada.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=24430801_235192640_0_40_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=51&highlighted_blocks=24430801_235192640_0_40_0&hpos=1&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=24430801_235192640_0_40_0__88000&srepoch=1587182853&srpvid=597e1d022bde0098&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00051,4569948,Riyadh Diplomatic Quarter - Marriott Executive Apartments,Riyadh,Riyadh,900,5,8.9,88,"1 Bedroom Apartment, 1 King",1 bed (1 extra-large double),3,,True,24.674269,46.623472,https://www.booking.com/hotel/sa/riyadh-diplomatic-quarter-marriott-executive-apartments.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=456994801_246436061_0_42_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=52&highlighted_blocks=456994801_246436061_0_42_0&hpos=2&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=456994801_246436061_0_42_0__90000&srepoch=1587182853&srpvid=597e1d022bde0098&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00052,268109,Mövenpick Hotel & Resort Yanbu,Yanbu,Madinah,900,5,7.6,810,Deluxe King Room,1 bed (1 extra-large double),2,True,True,23.9946823244217,38.1886911392212,https://www.booking.com/hotel/sa/movenpick-resort-yanbu.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=26810936_246086820_2_33_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=53&highlighted_blocks=26810936_246086820_2_33_0&hpos=3&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=26810936_246086820_2_33_0__90000&srepoch=1587182853&srpvid=597e1d022bde0098&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
hotels_00053,2258749,Hilton Makkah Convention Hotel,Makkah,Makkah,950,5,8.2,7,Twin Guest Room,2 beds (2 singles),2,,,21.423,39.820047,https://www.booking.com/hotel/sa/hilton-makkah-convention.en-gb.html?aid=304142&label=gen173nr-1DCAEoggI46AdIM1gEaMQBiAECmAEJuAEJyAER2AED6AEBiAIBqAIDuAKmm9z0BcACAQ&sid=42146239dcdf1e519ee673686891723f&all_sr_blocks=225874906_99025888_2_0_0&checkin=2020-04-24&checkout=2020-04-25&dest_id=186&dest_type=country&group_adults=2&group_children=0&hapos=54&highlighted_blocks=225874906_99025888_2_0_0&hpos=4&no_rooms=1&sr_order=class_and_price&sr_pri_blocks=225874906_99025888_2_0_0__95000&srepoch=1587182853&srpvid=597e1d022bde0098&ucfs=1&from=searchresultshttps://www.booking.com;highlight_room=#hotelTmpl,booking_kaggle,2020,2020-04-24,2026-09-13T06:37:49.339055+00:00,False
