Accommodation Type ID,Accommodation Type,Province ID,Province,Year,Month ID,Month,Occupancy Rate
2,Apartments and Others,2,Makkah Al-Mokarramah,2022,202212,2022-12,0.44464044407402314
2,Apartments and Others,2,Makkah Al-Mokarramah,2023,202301,2023-01,0.45302923420335844
2,Apartments and Others,2,Makkah Al-Mokarramah,2023,202302,2023-02,0.47158963471911636
2,Apartments and Others,2,Makkah Al-Mokarramah,2023,202303,2023-03,0.49656563453990404
2,Apartments and Others,2,Makkah Al-Mokarramah,2023,202304,2023-04,0.5289912372366808
2,Apartments and Others,2,Makkah Al-Mokarramah,2023,202305,2023-05,0.5160061041885864
2,Apartments and Others,2,Makkah Al-Mokarramah,2023,202306,2023-06,0.46836036027720024
2,Apartments and Others,2,Makkah Al-Mokarramah,2023,202307,2023-07,0.5897122774963062
2,Apartments and Others,2,Makkah Al-Mokarramah,2023,202308,2023-08,0.5611988056078504
2,Apartments and Others,2,Makkah Al-Mokarramah,2023,202309,2023-09,0.42739831300130227
2,Apartments and Others,2,Makkah Al-Mokarramah,2023,202310,2023-10,0.4155655719534887
2,Apartments and Others,2,Makkah Al-Mokarramah,2023,202311,2023-11,0.5102418176181408
2,Apartments and Others,2,Makkah Al-Mokarramah,2023,202312,2023-12,0.46404884678330627
2,Apartments and Others,2,Makkah Al-Mokarramah,2024,202401,2024-01,0.5037624271873326
2,Apartments and Others,2,Makkah Al-Mokarramah,2024,202402,2024-02,0.4957050114796928
2,Apartments and Others,2,Makkah Al-Mokarramah,2024,202403,2024-03,0.44799275958266815
2,Apartments and Others,2,Makkah Al-Mokarramah,2024,202404,2024-04,0.46991193837729606
2,Apartments and Others,2,Makkah Al-Mokarramah,2024,202405,2024-05,0.4972610034981465
2,Apartments and Others,2,Makkah Al-Mokarramah,2024,202406,2024-06,0.5191185295399058
2,Apartments and Others,2,Makkah Al-Mokarramah,2024,202407,2024-07,0.6550725520117818
2,Apartments and Others,2,Makkah Al-Mokarramah,2024,202408,2024-08,0.5688571930115606
2,Apartments and Others,2,Makkah Al-Mokarramah,2024,202409,2024-09,0.45804872530569013
2,Apartments and Others,2,Makkah Al-Mokarramah,2024,202410,2024-10,0.4385227552882008
2,Apartments and Others,2,Makkah Al-Mokarramah,2024,202411,2024-11,0.5017928476694966
2,Apartments and Others,2,Makkah Al-Mokarramah,2024,202412,2024-12,0.466399506206912
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2021,202101,2021-01,0.5072800328357564
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2021,202102,2021-02,0.33022203702601344
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2021,202103,2021-03,0.3566388934017221
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2021,202104,2021-04,0.2668913613356044
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2021,202105,2021-05,0.38201689569226016
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2021,202106,2021-06,0.41999319573599453
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2021,202107,2021-07,0.40848597264085323
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2021,202108,2021-08,0.3823910280018533
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2021,202109,2021-09,0.3518995811751877
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2021,202110,2021-10,0.3816435137189854
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2021,202111,2021-11,0.4422899128996156
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2021,202112,2021-12,0.39782174476355
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2022,202201,2022-01,0.4126200136078422
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2022,202202,2022-02,0.4351381838691483
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2022,202203,2022-03,0.47724020219260815
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2022,202204,2022-04,0.4085691234129287
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2022,202205,2022-05,0.42034606612676345
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2022,202206,2022-06,0.36869208480362625
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2022,202207,2022-07,0.4710764344403784
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2022,202208,2022-08,0.5146001548501272
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2022,202209,2022-09,0.40171495977254856
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2022,202210,2022-10,0.4269909647822317
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2022,202211,2022-11,0.48193912318154186
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2022,202212,2022-12,0.48447542060612986
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2023,202301,2023-01,0.47956587636678577
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2023,202302,2023-02,0.5313595978489596
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2023,202303,2023-03,0.4779652733858449
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2023,202304,2023-04,0.4554061678616153
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2023,202305,2023-05,0.42386274947039804
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2023,202306,2023-06,0.414333437137276
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2023,202307,2023-07,0.5280967194570135
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2023,202308,2023-08,0.45583803092035496
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2023,202309,2023-09,0.36412719121708836
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2023,202310,2023-10,0.3623581413637411
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2023,202311,2023-11,0.5004055150040552
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2023,202312,2023-12,0.47646720210520543
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2024,202401,2024-01,0.537580403559785
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2024,202402,2024-02,0.528070533595325
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2024,202403,2024-03,0.39856671595950405
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2024,202404,2024-04,0.41467934704204723
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2024,202405,2024-05,0.4262246833373302
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2024,202406,2024-06,0.4264939535704828
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2024,202407,2024-07,0.5112198688138415
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2024,202408,2024-08,0.4365735091123692
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2024,202409,2024-09,0.4015719586018356
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2024,202410,2024-10,0.4120259587899554
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2024,202411,2024-11,0.5344529829402681
2,Apartments and Others,3,Al-Madinah Al-Monawarah,2024,202412,2024-12,0.5124292224830824
2,Apartments and Others,4,Al-Qaseem,2021,202101,2021-01,0.5197510174766579
2,Apartments and Others,4,Al-Qaseem,2021,202102,2021-02,0.41091860084995097
2,Apartments and Others,4,Al-Qaseem,2021,202103,2021-03,0.4482181824357026
2,Apartments and Others,4,Al-Qaseem,2021,202104,2021-04,0.36809848458087535
2,Apartments and Others,4,Al-Qaseem,2021,202105,2021-05,0.4196523502212991
2,Apartments and Others,4,Al-Qaseem,2021,202106,2021-06,0.45719777760223296
2,Apartments and Others,4,Al-Qaseem,2021,202107,2021-07,0.46965470889691674
2,Apartments and Others,4,Al-Qaseem,2021,202108,2021-08,0.48577402358451116
2,Apartments and Others,4,Al-Qaseem,2021,202109,2021-09,0.4858460255987218
2,Apartments and Others,4,Al-Qaseem,2021,202110,2021-10,0.4828877685040037
2,Apartments and Others,4,Al-Qaseem,2021,202111,2021-11,0.49206684628524133
2,Apartments and Others,4,Al-Qaseem,2021,202112,2021-12,0.475734942066456
2,Apartments and Others,4,Al-Qaseem,2022,202201,2022-01,0.49394284712482467
2,Apartments and Others,4,Al-Qaseem,2022,202202,2022-02,0.5408388520971302
2,Apartments and Others,4,Al-Qaseem,2022,202203,2022-03,0.5292755069313282
2,Apartments and Others,4,Al-Qaseem,2022,202204,2022-04,0.3550774592596848
2,Apartments and Others,4,Al-Qaseem,2022,202205,2022-05,0.49651990578604255
2,Apartments and Others,4,Al-Qaseem,2022,202206,2022-06,0.44926860912388417
2,Apartments and Others,4,Al-Qaseem,2022,202207,2022-07,0.5099869949325082
2,Apartments and Others,4,Al-Qaseem,2022,202208,2022-08,0.5646508642428133
2,Apartments and Others,4,Al-Qaseem,2022,202209,2022-09,0.5175138787363929
2,Apartments and Others,4,Al-Qaseem,2022,202210,2022-10,0.5081524816003019
2,Apartments and Others,4,Al-Qaseem,2022,202211,2022-11,0.5140696858679554
2,Apartments and Others,4,Al-Qaseem,2022,202212,2022-12,0.4864335227992863
2,Apartments and Others,4,Al-Qaseem,2023,202301,2023-01,0.502812126628265
2,Apartments and Others,4,Al-Qaseem,2023,202302,2023-02,0.49468226241542473
2,Apartments and Others,4,Al-Qaseem,2023,202303,2023-03,0.45483999013013204
2,Apartments and Others,4,Al-Qaseem,2023,202304,2023-04,0.4310904822647901
2,Apartments and Others,4,Al-Qaseem,2023,202305,2023-05,0.4357133914785294
2,Apartments and Others,4,Al-Qaseem,2023,202306,2023-06,0.4185026207827545
2,Apartments and Others,4,Al-Qaseem,2023,202307,2023-07,0.48727516264829696
2,Apartments and Others,4,Al-Qaseem,2023,202308,2023-08,0.5202293130473863
2,Apartments and Others,4,Al-Qaseem,2023,202309,2023-09,0.5060046928327645
2,Apartments and Others,4,Al-Qaseem,2023,202310,2023-10,0.47167397472272377
2,Apartments and Others,4,Al-Qaseem,2023,202311,2023-11,0.5509437175979646
2,Apartments and Others,4,Al-Qaseem,2023,202312,2023-12,0.48589687788617714
2,Apartments and Others,4,Al-Qaseem,2024,202401,2024-01,0.5541570195748263
2,Apartments and Others,4,Al-Qaseem,2024,202402,2024-02,0.5545901694196902
2,Apartments and Others,4,Al-Qaseem,2024,202403,2024-03,0.4076871562352476
2,Apartments and Others,4,Al-Qaseem,2024,202404,2024-04,0.48463479475510296
2,Apartments and Others,4,Al-Qaseem,2024,202405,2024-05,0.5049174862477079
2,Apartments and Others,4,Al-Qaseem,2024,202406,2024-06,0.4884599244649601
2,Apartments and Others,4,Al-Qaseem,2024,202407,2024-07,0.5473834320038028
2,Apartments and Others,4,Al-Qaseem,2024,202408,2024-08,0.5684491748179429
2,Apartments and Others,4,Al-Qaseem,2024,202409,2024-09,0.504701876240303
2,Apartments and Others,4,Al-Qaseem,2024,202410,2024-10,0.4806609986827925
2,Apartments and Others,4,Al-Qaseem,2024,202411,2024-11,0.5634403747389808
2,Apartments and Others,4,Al-Qaseem,2024,202412,2024-12,0.4847345301548892
2,Apartments and Others,5,Eastern Region,2021,202101,2021-01,0.538640754285992
2,Apartments and Others,5,Eastern Region,2021,202102,2021-02,0.442634697533416
2,Apartments and Others,5,Eastern Region,2021,202103,2021-03,0.49565420398582843
2,Apartments and Others,5,Eastern Region,2021,202104,2021-04,0.4062970701132112
2,Apartments and Others,5,Eastern Region,2021,202105,2021-05,0.4437909549897948
2,Apartments and Others,5,Eastern Region,2021,202106,2021-06,0.5009507731126239
2,Apartments and Others,5,Eastern Region,2021,202107,2021-07,0.48369241300358196
2,Apartments and Others,5,Eastern Region,2021,202108,2021-08,0.4871248727449824
2,Apartments and Others,5,Eastern Region,2021,202109,2021-09,0.4937633905484276
2,Apartments and Others,5,Eastern Region,2021,202110,2021-10,0.540943776098628
2,Apartments and Others,5,Eastern Region,2021,202111,2021-11,0.5278915415933894
2,Apartments and Others,5,Eastern Region,2021,202112,2021-12,0.49280284954134734
2,Apartments and Others,5,Eastern Region,2022,202201,2022-01,0.47197259654441753
2,Apartments and Others,5,Eastern Region,2022,202202,2022-02,0.5164725375731251
2,Apartments and Others,5,Eastern Region,2022,202203,2022-03,0.529420933897133
2,Apartments and Others,5,Eastern Region,2022,202204,2022-04,0.32488997994192137
2,Apartments and Others,5,Eastern Region,2022,202205,2022-05,0.49466943839173155
2,Apartments and Others,5,Eastern Region,2022,202206,2022-06,0.4584147028848946
2,Apartments and Others,5,Eastern Region,2022,202207,2022-07,0.47306587693534347
2,Apartments and Others,5,Eastern Region,2022,202208,2022-08,0.5049669977998533
2,Apartments and Others,5,Eastern Region,2022,202209,2022-09,0.4858864111159695
2,Apartments and Others,5,Eastern Region,2022,202210,2022-10,0.5064296358237117
2,Apartments and Others,5,Eastern Region,2022,202211,2022-11,0.5501224791902862
2,Apartments and Others,5,Eastern Region,2022,202212,2022-12,0.5128518345794533
2,Apartments and Others,5,Eastern Region,2023,202301,2023-01,0.5194985988307484
2,Apartments and Others,5,Eastern Region,2023,202302,2023-02,0.5450577922842674
2,Apartments and Others,5,Eastern Region,2023,202303,2023-03,0.5239212424442525
2,Apartments and Others,5,Eastern Region,2023,202304,2023-04,0.4596711777626677
2,Apartments and Others,5,Eastern Region,2023,202305,2023-05,0.5293333412867897
2,Apartments and Others,5,Eastern Region,2023,202306,2023-06,0.4873591255190112
2,Apartments and Others,5,Eastern Region,2023,202307,2023-07,0.5024558165514142
2,Apartments and Others,5,Eastern Region,2023,202308,2023-08,0.5160088324592879
2,Apartments and Others,5,Eastern Region,2023,202309,2023-09,0.4996123522465678
2,Apartments and Others,5,Eastern Region,2023,202310,2023-10,0.5264480212299527
2,Apartments and Others,5,Eastern Region,2023,202311,2023-11,0.5907760645004569
2,Apartments and Others,5,Eastern Region,2023,202312,2023-12,0.5236878701450983
2,Apartments and Others,5,Eastern Region,2024,202401,2024-01,0.5725572842761064
2,Apartments and Others,5,Eastern Region,2024,202402,2024-02,0.6177341206866958
2,Apartments and Others,5,Eastern Region,2024,202403,2024-03,0.47152584927911134
2,Apartments and Others,5,Eastern Region,2024,202404,2024-04,0.5206327312212945
2,Apartments and Others,5,Eastern Region,2024,202405,2024-05,0.603108298688342
2,Apartments and Others,5,Eastern Region,2024,202406,2024-06,0.5002628612233309
2,Apartments and Others,5,Eastern Region,2024,202407,2024-07,0.5675303182543563
2,Apartments and Others,5,Eastern Region,2024,202408,2024-08,0.5450471943297499
2,Apartments and Others,5,Eastern Region,2024,202409,2024-09,0.5462306843267108
2,Apartments and Others,5,Eastern Region,2024,202410,2024-10,0.5746393854718467
2,Apartments and Others,5,Eastern Region,2024,202411,2024-11,0.6365228353361926
2,Apartments and Others,5,Eastern Region,2024,202412,2024-12,0.5780191663200195
2,Apartments and Others,6,Aseer,2021,202101,2021-01,0.3729618234406149
2,Apartments and Others,6,Aseer,2021,202102,2021-02,0.3354433261988251
2,Apartments and Others,6,Aseer,2021,202103,2021-03,0.37361928516138543
2,Apartments and Others,6,Aseer,2021,202104,2021-04,0.31135739134407653
2,Apartments and Others,6,Aseer,2021,202105,2021-05,0.39066470509562656
2,Apartments and Others,6,Aseer,2021,202106,2021-06,0.5567428633927595
2,Apartments and Others,6,Aseer,2021,202107,2021-07,0.6233014409464566
2,Apartments and Others,6,Aseer,2021,202108,2021-08,0.552382827884994
2,Apartments and Others,6,Aseer,2021,202109,2021-09,0.3631730426812538
2,Apartments and Others,6,Aseer,2021,202110,2021-10,0.351948763811557
2,Apartments and Others,6,Aseer,2021,202111,2021-11,0.35371338349102305
2,Apartments and Others,6,Aseer,2021,202112,2021-12,0.3297157622739018
2,Apartments and Others,6,Aseer,2022,202201,2022-01,0.33112449546706235
2,Apartments and Others,6,Aseer,2022,202202,2022-02,0.34767332308542365
2,Apartments and Others,6,Aseer,2022,202203,2022-03,0.3681080072999507
2,Apartments and Others,6,Aseer,2022,202204,2022-04,0.27254469476488125
2,Apartments and Others,6,Aseer,2022,202205,2022-05,0.44004617752693687
2,Apartments and Others,6,Aseer,2022,202206,2022-06,0.36877263469599125
2,Apartments and Others,6,Aseer,2022,202207,2022-07,0.5448757292267252
2,Apartments and Others,6,Aseer,2022,202208,2022-08,0.6083587696642404
2,Apartments and Others,6,Aseer,2022,202209,2022-09,0.34603427936992576
2,Apartments and Others,6,Aseer,2022,202210,2022-10,0.33293894112652334
2,Apartments and Others,6,Aseer,2022,202211,2022-11,0.34992985815760763
2,Apartments and Others,6,Aseer,2022,202212,2022-12,0.3372718067840019
2,Apartments and Others,6,Aseer,2023,202301,2023-01,0.33456549243174855
2,Apartments and Others,6,Aseer,2023,202302,2023-02,0.33063613669622105
2,Apartments and Others,6,Aseer,2023,202303,2023-03,0.3268838930960709
2,Apartments and Others,6,Aseer,2023,202304,2023-04,0.3536884843325366
2,Apartments and Others,6,Aseer,2023,202305,2023-05,0.41831341039233255
2,Apartments and Others,6,Aseer,2023,202306,2023-06,0.3717716442914863
2,Apartments and Others,6,Aseer,2023,202307,2023-07,0.5581084332234189
2,Apartments and Others,6,Aseer,2023,202308,2023-08,0.5224791591156216
2,Apartments and Others,6,Aseer,2023,202309,2023-09,0.36065384881282503
2,Apartments and Others,6,Aseer,2023,202310,2023-10,0.35107467250217333
2,Apartments and Others,6,Aseer,2023,202311,2023-11,0.38519823788546254
2,Apartments and Others,6,Aseer,2023,202312,2023-12,0.3557347937682803
2,Apartments and Others,6,Aseer,2024,202401,2024-01,0.3666975731084522
2,Apartments and Others,6,Aseer,2024,202402,2024-02,0.3821298579311964
2,Apartments and Others,6,Aseer,2024,202403,2024-03,0.3155506813094362
2,Apartments and Others,6,Aseer,2024,202404,2024-04,0.39696764948285207
2,Apartments and Others,6,Aseer,2024,202405,2024-05,0.46245163917735693
2,Apartments and Others,6,Aseer,2024,202406,2024-06,0.42337852878680565
2,Apartments and Others,6,Aseer,2024,202407,2024-07,0.6549667021097991
2,Apartments and Others,6,Aseer,2024,202408,2024-08,0.549513316209274
2,Apartments and Others,6,Aseer,2024,202409,2024-09,0.4050644561569282
2,Apartments and Others,6,Aseer,2024,202410,2024-10,0.3826616773378367
2,Apartments and Others,6,Aseer,2024,202411,2024-11,0.4206810348561634
2,Apartments and Others,6,Aseer,2024,202412,2024-12,0.3949642865139607
2,Apartments and Others,7,Tabouk,2021,202101,2021-01,0.4959867229933615
2,Apartments and Others,7,Tabouk,2021,202102,2021-02,0.44348327566320644
2,Apartments and Others,7,Tabouk,2021,202103,2021-03,0.5149022939677145
2,Apartments and Others,7,Tabouk,2021,202104,2021-04,0.41061278247608485
2,Apartments and Others,7,Tabouk,2021,202105,2021-05,0.4448111477814448
2,Apartments and Others,7,Tabouk,2021,202106,2021-06,0.5770144161621568
2,Apartments and Others,7,Tabouk,2021,202107,2021-07,0.49856579419146646
2,Apartments and Others,7,Tabouk,2021,202108,2021-08,0.5371609617434561
2,Apartments and Others,7,Tabouk,2021,202109,2021-09,0.5214918661552704
2,Apartments and Others,7,Tabouk,2021,202110,2021-10,0.5728801454356577
2,Apartments and Others,7,Tabouk,2021,202111,2021-11,0.636143075003466
2,Apartments and Others,7,Tabouk,2021,202112,2021-12,0.5344270188471592
2,Apartments and Others,7,Tabouk,2022,202201,2022-01,0.48185502583299816
2,Apartments and Others,7,Tabouk,2022,202202,2022-02,0.48788134164840724
2,Apartments and Others,7,Tabouk,2022,202203,2022-03,0.4920568427158186
2,Apartments and Others,7,Tabouk,2022,202204,2022-04,0.3560146664786349
2,Apartments and Others,7,Tabouk,2022,202205,2022-05,0.47327325473736187
2,Apartments and Others,7,Tabouk,2022,202206,2022-06,0.45674062193709347
2,Apartments and Others,7,Tabouk,2022,202207,2022-07,0.4895096953695029
2,Apartments and Others,7,Tabouk,2022,202208,2022-08,0.5170892713924363
2,Apartments and Others,7,Tabouk,2022,202209,2022-09,0.45204498977505114
2,Apartments and Others,7,Tabouk,2022,202210,2022-10,0.47935542324618174
2,Apartments and Others,7,Tabouk,2022,202211,2022-11,0.5548550674981155
2,Apartments and Others,7,Tabouk,2022,202212,2022-12,0.5464194545210265
2,Apartments and Others,7,Tabouk,2023,202301,2023-01,0.539254089996379
2,Apartments and Others,7,Tabouk,2023,202302,2023-02,0.5254954433675684
2,Apartments and Others,7,Tabouk,2023,202303,2023-03,0.5421678222725343
2,Apartments and Others,7,Tabouk,2023,202304,2023-04,0.5183383632167584
2,Apartments and Others,7,Tabouk,2023,202305,2023-05,0.6254594503456415
2,Apartments and Others,7,Tabouk,2023,202306,2023-06,0.625721468786516
2,Apartments and Others,7,Tabouk,2023,202307,2023-07,0.6671408250355618
2,Apartments and Others,7,Tabouk,2023,202308,2023-08,0.6862545824108018
2,Apartments and Others,7,Tabouk,2023,202309,2023-09,0.6296564536952483
2,Apartments and Others,7,Tabouk,2023,202310,2023-10,0.5902527075812274
2,Apartments and Others,7,Tabouk,2023,202311,2023-11,0.6241640659830584
2,Apartments and Others,7,Tabouk,2023,202312,2023-12,0.6035416487578441
2,Apartments and Others,7,Tabouk,2024,202401,2024-01,0.5998393130633458
2,Apartments and Others,7,Tabouk,2024,202402,2024-02,0.6115731908940608
2,Apartments and Others,7,Tabouk,2024,202403,2024-03,0.562759102941911
2,Apartments and Others,7,Tabouk,2024,202404,2024-04,0.5208011558965672
2,Apartments and Others,7,Tabouk,2024,202405,2024-05,0.5704275457622734
2,Apartments and Others,7,Tabouk,2024,202406,2024-06,0.5122420462139776
2,Apartments and Others,7,Tabouk,2024,202407,2024-07,0.6051452312269816
2,Apartments and Others,7,Tabouk,2024,202408,2024-08,0.5686711345665711
2,Apartments and Others,7,Tabouk,2024,202409,2024-09,0.5159134250430468
2,Apartments and Others,7,Tabouk,2024,202410,2024-10,0.5103742318580404
2,Apartments and Others,7,Tabouk,2024,202411,2024-11,0.54077646311146
2,Apartments and Others,7,Tabouk,2024,202412,2024-12,0.49088162296320276
2,Apartments and Others,8,Hail,2021,202101,2021-01,0.5991281100950876
2,Apartments and Others,8,Hail,2021,202102,2021-02,0.48920971627408993
2,Apartments and Others,8,Hail,2021,202103,2021-03,0.5319962732310106
2,Apartments and Others,8,Hail,2021,202104,2021-04,0.418582151793161
2,Apartments and Others,8,Hail,2021,202105,2021-05,0.4691046255154557
2,Apartments and Others,8,Hail,2021,202106,2021-06,0.5227860429190314
2,Apartments and Others,8,Hail,2021,202107,2021-07,0.5505802005593412
2,Apartments and Others,8,Hail,2021,202108,2021-08,0.5011429946459725
2,Apartments and Others,8,Hail,2021,202109,2021-09,0.5728608218201843
2,Apartments and Others,8,Hail,2021,202110,2021-10,0.5829648480992524
2,Apartments and Others,8,Hail,2021,202111,2021-11,0.5696377502383222
2,Apartments and Others,8,Hail,2021,202112,2021-12,0.6103362104106481
2,Apartments and Others,8,Hail,2022,202201,2022-01,0.5569305832778887
2,Apartments and Others,8,Hail,2022,202202,2022-02,0.6076986892317903
2,Apartments and Others,8,Hail,2022,202203,2022-03,0.6007573980361273
2,Apartments and Others,8,Hail,2022,202204,2022-04,0.43788886505041835
2,Apartments and Others,8,Hail,2022,202205,2022-05,0.5865356675868081
2,Apartments and Others,8,Hail,2022,202206,2022-06,0.49936001204683206
2,Apartments and Others,8,Hail,2022,202207,2022-07,0.6096908232974153
2,Apartments and Others,8,Hail,2022,202208,2022-08,0.6037083482622716
2,Apartments and Others,8,Hail,2022,202209,2022-09,0.5418902745067758
2,Apartments and Others,8,Hail,2022,202210,2022-10,0.5444646098003629
2,Apartments and Others,8,Hail,2022,202211,2022-11,0.635479169427041
2,Apartments and Others,8,Hail,2022,202212,2022-12,0.5456715122586244
2,Apartments and Others,8,Hail,2023,202301,2023-01,0.5455249364675985
2,Apartments and Others,8,Hail,2023,202302,2023-02,0.5387599476846002
2,Apartments and Others,8,Hail,2023,202303,2023-03,0.47114620918147365
2,Apartments and Others,8,Hail,2023,202304,2023-04,0.4579486838901065
2,Apartments and Others,8,Hail,2023,202305,2023-05,0.4906452213102892
2,Apartments and Others,8,Hail,2023,202306,2023-06,0.489349593495935
2,Apartments and Others,8,Hail,2023,202307,2023-07,0.5738366915860755
2,Apartments and Others,8,Hail,2023,202308,2023-08,0.5316899901570591
2,Apartments and Others,8,Hail,2023,202309,2023-09,0.5054744899003336
2,Apartments and Others,8,Hail,2023,202310,2023-10,0.49955322344531267
2,Apartments and Others,8,Hail,2023,202311,2023-11,0.6158979792909858
2,Apartments and Others,8,Hail,2023,202312,2023-12,0.5029689202901274
2,Apartments and Others,8,Hail,2024,202401,2024-01,0.5706605222734255
2,Apartments and Others,8,Hail,2024,202402,2024-02,0.5795837015587688
2,Apartments and Others,8,Hail,2024,202403,2024-03,0.4042091764572765
2,Apartments and Others,8,Hail,2024,202404,2024-04,0.4635849752181215
2,Apartments and Others,8,Hail,2024,202405,2024-05,0.4942330691423591
2,Apartments and Others,8,Hail,2024,202406,2024-06,0.4891105635482076
2,Apartments and Others,8,Hail,2024,202407,2024-07,0.5970816353358749
2,Apartments and Others,8,Hail,2024,202408,2024-08,0.5939957511833327
2,Apartments and Others,8,Hail,2024,202409,2024-09,0.5457906234246345
2,Apartments and Others,8,Hail,2024,202410,2024-10,0.5212129865957484
2,Apartments and Others,8,Hail,2024,202411,2024-11,0.6193851768669287
2,Apartments and Others,8,Hail,2024,202412,2024-12,0.5179768729958216
2,Apartments and Others,9,Northern Borders,2021,202101,2021-01,0.5135022271714922
2,Apartments and Others,9,Northern Borders,2021,202102,2021-02,0.5131730106456307
2,Apartments and Others,9,Northern Borders,2021,202103,2021-03,0.4826471528542503
2,Apartments and Others,9,Northern Borders,2021,202104,2021-04,0.37766072588209826
2,Apartments and Others,9,Northern Borders,2021,202105,2021-05,0.38911928024179376
2,Apartments and Others,9,Northern Borders,2021,202106,2021-06,0.44556644799882067
2,Apartments and Others,9,Northern Borders,2021,202107,2021-07,0.40979337285405887
2,Apartments and Others,9,Northern Borders,2021,202108,2021-08,0.4518848526387937
2,Apartments and Others,9,Northern Borders,2021,202109,2021-09,0.4835094820478225
2,Apartments and Others,9,Northern Borders,2021,202110,2021-10,0.47450952054052103
2,Apartments and Others,9,Northern Borders,2021,202111,2021-11,0.4603313989004276
2,Apartments and Others,9,Northern Borders,2021,202112,2021-12,0.48615821798514985
2,Apartments and Others,9,Northern Borders,2022,202201,2022-01,0.4601862409730141
2,Apartments and Others,9,Northern Borders,2022,202202,2022-02,0.5046398111891863
2,Apartments and Others,9,Northern Borders,2022,202203,2022-03,0.4886105358856508
2,Apartments and Others,9,Northern Borders,2022,202204,2022-04,0.3422111407038023
2,Apartments and Others,9,Northern Borders,2022,202205,2022-05,0.43507669365146995
2,Apartments and Others,9,Northern Borders,2022,202206,2022-06,0.39371265543413897
2,Apartments and Others,9,Northern Borders,2022,202207,2022-07,0.4377770390070922
2,Apartments and Others,9,Northern Borders,2022,202208,2022-08,0.48535046866709897
2,Apartments and Others,9,Northern Borders,2022,202209,2022-09,0.4864006242336417
2,Apartments and Others,9,Northern Borders,2022,202210,2022-10,0.48414376321353064
2,Apartments and Others,9,Northern Borders,2022,202211,2022-11,0.5242903623920117
2,Apartments and Others,9,Northern Borders,2022,202212,2022-12,0.5149900821762539
2,Apartments and Others,9,Northern Borders,2023,202301,2023-01,0.5198315840859166
2,Apartments and Others,9,Northern Borders,2023,202302,2023-02,0.5490255785627284
2,Apartments and Others,9,Northern Borders,2023,202303,2023-03,0.48343692370739705
2,Apartments and Others,9,Northern Borders,2023,202304,2023-04,0.40010943163942275
2,Apartments and Others,9,Northern Borders,2023,202305,2023-05,0.4195475413463134
2,Apartments and Others,9,Northern Borders,2023,202306,2023-06,0.3705938751339462
2,Apartments and Others,9,Northern Borders,2023,202307,2023-07,0.4223093156466687
2,Apartments and Others,9,Northern Borders,2023,202308,2023-08,0.4257881043141526
2,Apartments and Others,9,Northern Borders,2023,202309,2023-09,0.39519636890878146
2,Apartments and Others,9,Northern Borders,2023,202310,2023-10,0.42855294650365483
