entertainment_id,name,genre,rating,review_count,city,region,country,best_comment,source,source_id,source_url,data_period,snapshot_date,retrieved_at,is_live
entertainment_00344,Planet X,Amusement center,3.9,109,Riyadh,Riyadh,Saudi Arabia,"""The place has a hydraulic driving rig with a bunch of games on it.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00345,Mazebox Escape Room,Escape room center,4.5,1200,Jeddah,Makkah,Saudi Arabia,"""It's a really nice place. We had fun good price.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00346,Family Park,Park,4.1,98,Riyadh,Riyadh,Saudi Arabia,"""OMG i was walking around and I saw the skinny legend queen jiafei ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00347,فزز هوا Fizz Hawa,Amusement center,4.6,2100,Riyadh,Riyadh,Saudi Arabia,"""It's vast and really good for the price compared to other places""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00348,Naquibs Pond,Tourist attraction,3.7,26,Riyadh,Riyadh,Saudi Arabia,"""Beautiful place during sunset""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00349,Cave Park,Park,4.0,25,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00350,Snowy Forest,Escape room center,3.6,1100,Riyadh,Riyadh,Saudi Arabia,"""Very entertaining place with very humble and great staff""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00351,بداية المسار,Hiking area,4.6,16,Al Moqbel Palaces,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00352,Saudi Discovery,Travel agency,4.9,15,Riyadh,Riyadh,Saudi Arabia,"""We visited several historical sites such as the Masmak Fortress and ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00353,sparkys,Amusement park,3.8,646,Riyadh,Riyadh,Saudi Arabia,"""All games working and having Operational technical stuff.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00354,Planet X,Amusement center,3.9,109,Riyadh,Riyadh,Saudi Arabia,"""The place has a hydraulic driving rig with a bunch of games on it.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00355,Mazebox Escape Room,Escape room center,4.5,1200,Jeddah,Makkah,Saudi Arabia,"""It's a really nice place. We had fun good price.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00356,Family Park,Park,4.1,98,Riyadh,Riyadh,Saudi Arabia,"""OMG i was walking around and I saw the skinny legend queen jiafei ...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00357,Sky Zone,Amusement center,3.9,1000,Riyadh,Riyadh,Saudi Arabia,"""My favourite place ..""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00358,Snowy Forest | سنوي فورست,Amusement center,2.8,97,Jeddah,Makkah,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00359,Hello Park,Park,4.6,55,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00360,Modon Lake Park,Tourist attraction,4.3,4900,Dammam,Eastern Province,Saudi Arabia,"""Good place for entertainment""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00361,Lake park View point,Park,4.5,62,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00362,Escape The Room - Riyadh,Escape room center,4.7,2000,Riyadh,Riyadh,Saudi Arabia,"""Best entertainment Place for family’s and friends in Riyadh !!""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00363,DOOMIDOO,Children's amusement center,3.9,573,Riyadh,Riyadh,Saudi Arabia,Closes soon ⋅ 9:30 pm,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00364,Riyadh Water Tower,Tourist attraction,4.3,2100,Riyadh,Riyadh,Saudi Arabia,"""Nice Location for kids""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00365,Nofa Wildlife Park,Wildlife and safari park,4.2,466,Riyadh,Riyadh,Saudi Arabia,Closed ⋅ Opens 8 am Wed,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00366,Sulai,Garden,4.0,1,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00367,TAKENDA,Amusement park,4.2,37,Riyadh,Riyadh,Saudi Arabia,"""Nice family entertainment places""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00368,RMROMA LAND,Theme park,2.9,21,Dammam,Eastern Province,Saudi Arabia,"""Entertainment for children🤩🤩 but dangerous for parents 🤣🤣🤑🤑.. Lovely place.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00369,Saudi Television Tower,Tourist attraction,4.4,224,Riyadh,Riyadh,Saudi Arabia,"""nice place and nice people inside tv station.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00370,Ahaji Escape Rooms أحاجي,Tourist attraction,4.8,4900,Dammam,Eastern Province,Saudi Arabia,"""Good place for entertainment""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00371,Lake park View point,Park,4.5,62,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00372,Escape The Room - Riyadh,Escape room center,4.7,2000,Riyadh,Riyadh,Saudi Arabia,"""Best entertainment Place for family’s and friends in Riyadh !!""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00373,DOOMIDOO,Children's amusement center,3.9,573,Riyadh,Riyadh,Saudi Arabia,Closes soon ⋅ 9:30 pm,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00374,Riyadh Water Tower,Tourist attraction,4.3,2100,Riyadh,Riyadh,Saudi Arabia,"""Nice Location for kids""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00375,Nofa Wildlife Park,Wildlife and safari park,4.2,466,Riyadh,Riyadh,Saudi Arabia,Closed ⋅ Opens 8 am Wed,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00376,Sulai,Garden,4.0,1,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00377,Chuck E. Cheese's,,3.8,3100,Riyadh,Riyadh,Saudi Arabia,"""Excellent kids and family entertainment place""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00378,Ammaria cleft,Tourist attraction,3.8,33,,,Saudi Arabia,"""Amazing location, worth a visit.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00379,King Khalid Grand Mosque,Tourist attraction,4.8,10000,Riyadh,Riyadh,Saudi Arabia,Worship hall with stain-glass windows,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00380,Lake park Riyadh,Tourist attraction,4.4,703,Riyadh,Riyadh,Saudi Arabia,"""A place away from the hustle and bustle of city.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00381,IS IT REAL?,Tourist attraction,4.7,10,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00382,Chuck E Cheese's,,4.1,4300,Riyadh,Riyadh,Saudi Arabia,"""a place where kids can have fun and their parents too!""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00383,مركز كفك للترفيه - هاي فايف Hi 5,Amusement center,4.3,106,Riyadh,Riyadh,Saudi Arabia,"""Great place for kids for entertainment""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00384,Woosh,Recreation center,4.2,2100,Riyadh,Riyadh,Saudi Arabia,"""A nice place to spend some time with your kids.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00385,اسكيب مشن | Escape Mission,Escape room center,4.6,436,Riyadh,Riyadh,Saudi Arabia,"""Fun place, intelligent games and reasonable price range for activities.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00386,Sky Zone,Amusement center,3.9,1000,Riyadh,Riyadh,Saudi Arabia,"""My favourite place ..""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00387,Snowy Forest | سنوي فورست,Amusement center,2.8,97,Jeddah,Makkah,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00388,Hello Park,Park,4.6,55,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00389,IS IT REAL?,Tourist attraction,4.7,10,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00390,Chuck E Cheese's,,4.1,4300,Riyadh,Riyadh,Saudi Arabia,"""a place where kids can have fun and their parents too!""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00391,مركز كفك للترفيه - هاي فايف Hi 5,Amusement center,4.3,106,Riyadh,Riyadh,Saudi Arabia,"""Great place for kids for entertainment""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00392,Woosh,Recreation center,4.2,2100,Riyadh,Riyadh,Saudi Arabia,"""A nice place to spend some time with your kids.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00393,اسكيب مشن | Escape Mission,Escape room center,4.6,436,Riyadh,Riyadh,Saudi Arabia,"""Fun place, intelligent games and reasonable price range for activities.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00394,shifa,Country park,4.4,504,Riyadh,Riyadh,Saudi Arabia,"""A super relaxing place in riyadh""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00395,Umluj Beach,State park,4.4,1200,Umluj,,Saudi Arabia,Clear-water beach for diving & birding,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00396,Billy Beez City,Children's amusement center,3.5,609,Riyadh,Riyadh,Saudi Arabia,"""Billy Beez City my favorite place...even me I enjoy and love this place...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00397,جامع سليمان الراجحي,Tourist attraction,4.8,27000,Riyadh,Riyadh,Saudi Arabia,Closed ⋅ Opens 4 am Wed,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00398,سفوري لاند | Safforiland,Amusement park,3.4,59,Buraydah,Qassim,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00399,Al Douh Park,Tourist attraction,3.6,4700,Riyadh,Riyadh,Saudi Arabia,"""Really good place to relax😀""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00400,Lake Park,Tourist attraction,4.5,2100,Al Mithnab,,Saudi Arabia,"""I am gonna tell my friends about the place""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00401,Nofa wild life park and safari,Wildlife and safari park,4.4,199,Khubayb Al Reem,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00402,Lambee Tily,Amusement center,4.2,1200,Riyadh,Riyadh,Saudi Arabia,"""NYC place... Kidz njying.... Tq waad for helping kidz...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00403,Wadi Park,Tourist attraction,4.0,2400,Riyadh,Riyadh,Saudi Arabia,Palm-shaded park for walks & kids’ games,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00404,Chuck E. Cheese's,,3.8,3100,Riyadh,Riyadh,Saudi Arabia,"""Excellent kids and family entertainment place""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00405,Ammaria cleft,Tourist attraction,3.8,33,,,Saudi Arabia,"""Amazing location, worth a visit.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00406,King Khalid Grand Mosque,Tourist attraction,4.8,10000,Riyadh,Riyadh,Saudi Arabia,Worship hall with stain-glass windows,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00407,Lake park Riyadh,Tourist attraction,4.4,703,Riyadh,Riyadh,Saudi Arabia,Closed ⋅ Opens 4 am Wed,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00408,سفوري لاند | Safforiland,Amusement park,3.4,59,Buraydah,Qassim,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00409,Al Douh Park,Tourist attraction,3.6,4700,Riyadh,Riyadh,Saudi Arabia,"""Really good place to relax😀""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00410,Lake Park,Tourist attraction,4.5,2100,Al Mithnab,,Saudi Arabia,"""I am gonna tell my friends about the place""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00411,Nofa wild life park and safari,Wildlife and safari park,4.4,199,Khubayb Al Reem,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00412,Lambee Tily,Amusement center,4.2,1200,Riyadh,Riyadh,Saudi Arabia,"""NYC place... Kidz njying.... Tq waad for helping kidz...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00413,Wadi Park,Tourist attraction,4.0,2400,Riyadh,Riyadh,Saudi Arabia,Palm-shaded park for walks & kids’ games,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00414,Al Musawkaf Market,Tourist attraction,4.2,4100,Unayzah,Qassim,Saudi Arabia,Closes soon ⋅ 9:30 pm,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00415,Sala Hub,Children's amusement center,4.1,14,Riyadh,Riyadh,Saudi Arabia,Open now,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00416,Oz Lounge,Amusement center,3.8,743,Riyadh,Riyadh,Saudi Arabia,"""A cafe and a restaurant.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00417,محمية الوعول,National reserve,4.0,950,بوضان,,Saudi Arabia,Desert reserve with native wildlife,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00418,Happy Cheese,Children's amusement center,4.6,2700,Riyadh,Riyadh,Saudi Arabia,Takeaway,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00419,The Escape Hotel,Escape room center,4.5,313,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00420,Uplay,Children's amusement center,3.6,253,Riyadh,Riyadh,Saudi Arabia,"""Best place to take you kids away from TV/iPad""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00421,faylaqia,Tourist attraction,5.0,15,Ushaiqer,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00422,shifa,Country park,4.4,504,Riyadh,Riyadh,Saudi Arabia,"""A super relaxing place in riyadh""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00423,Umluj Beach,State park,4.4,1200,Umluj,,Saudi Arabia,Clear-water beach for diving & birding,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00424,Billy Beez City,Children's amusement center,3.5,609,Riyadh,Riyadh,Saudi Arabia,"""Billy Beez City my favorite place...even me I enjoy and love this place...""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00425,جامع سليمان الراجحي,Tourist attraction,4.8,27000,Riyadh,Riyadh,Saudi Arabia,Closed ⋅ Opens 4 am Wed,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00426,Happy Cheese,Children's amusement center,4.6,2700,Riyadh,Riyadh,Saudi Arabia,Takeaway,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00427,The Escape Hotel,Escape room center,4.5,313,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00428,Uplay,Children's amusement center,3.6,253,Riyadh,Riyadh,Saudi Arabia,"""Best place to take you kids away from TV/iPad""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00429,faylaqia,Tourist attraction,5.0,15,Ushaiqer,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00430,The Hidden Valley,Hiking area,4.8,4,,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00431,Al Shaeeb Park,Tourist attraction,4.0,2100,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00432,Natural Arch Riyadh,Hiking area,4.6,98,,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00433,أفاتار للترفية,Amusement center,3.7,725,Riyadh,Riyadh,Saudi Arabia,"""Vary fun place , they can easily spend 6 hours without notice 😍😍""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00434,Tomb of Lihyan son of Kuza,Historical landmark,4.6,552,Hegra,,Saudi Arabia,"""Living place of Samood's.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00435,حديقة الفيحاء الأولى,Garden,3.9,201,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00436,Universal Bowling Center,Bowling alley,4.2,5000,Riyadh,Riyadh,Saudi Arabia,"""Family place entertainment""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00437,تشكي تشيز,,4.0,2400,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00438,King Fahad library Park,Park,4.3,65,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00439,Al Musawkaf Market,Tourist attraction,4.2,4100,Unayzah,Qassim,Saudi Arabia,Closes soon ⋅ 9:30 pm,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00440,Sala Hub,Children's amusement center,4.1,14,Riyadh,Riyadh,Saudi Arabia,Open now,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00441,Oz Lounge,Amusement center,3.8,743,Riyadh,Riyadh,Saudi Arabia,"""A cafe and a restaurant.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00442,محمية الوعول,Historical landmark,4.6,552,Hegra,,Saudi Arabia,"""Living place of Samood's.""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00443,حديقة الفيحاء الأولى,Garden,3.9,201,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00444,Universal Bowling Center,Bowling alley,4.2,5000,Riyadh,Riyadh,Saudi Arabia,"""Family place entertainment""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00445,تشكي تشيز,,4.0,2400,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00446,King Fahad library Park,Park,4.3,65,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00447,Chuck E. Cheese,,4.1,1600,Riyadh,Riyadh,Saudi Arabia,"""Great place for kids entertainment""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00448,Kids Gym,Children's amusement center,4.0,95,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00449,الخزامى وادي حنيفه,Hiking area,4.5,26,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00450,Go Bowling & Laser Strike | Makan Mall,Video arcade,4.2,283,Riyadh,Riyadh,Saudi Arabia,"""Very nice place for entertainment❤❤❤""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00451,Dhurma,Garden,3.8,142,Dhurma,,Saudi Arabia,"""Beatiful tinny city near Riyadh""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00452,ChuckE cheese,,4.3,3000,Riyadh,Riyadh,Saudi Arabia,Takeaway,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00453,مركز الصملة للترفيه | ALSAMLAH,Amusement center,4.1,451,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00454,Chuck E. Cheese,Theme park,4.1,544,Buraydah,Qassim,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00455,Masjid Diplomatic Quarters,Tourist attraction,4.6,77,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00456,Lonely Castle,Museum,5.0,5,Hegra,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00457,The Hidden Valley,Hiking area,4.8,4,,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00458,Al Shaeeb Park,Tourist attraction,4.0,2100,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00459,Natural Arch Riyadh,Hiking area,4.6,98,,,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00460,أفاتار للترفية,Amusement center,3.7,725,Riyadh,Riyadh,Saudi Arabia,"""Vary fun place , they can easily spend 6 hours without notice 😍😍""",entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00461,ChuckE cheese,,4.3,3000,Riyadh,Riyadh,Saudi Arabia,Takeaway,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
entertainment_00462,مركز الصملة للترفيه | ALSAMLAH,Amusement center,4.1,451,Riyadh,Riyadh,Saudi Arabia,,entertainment_kaggle,,,static,,2026-09-13T08:48:56.913228+00:00,False
