canonical_id,source,source_entity_id,entity_type,name,city,region
EAS_000181,entertainment_kaggle,entertainment_00271,entertainment,Sparky's | سباركيز,Dammam,Eastern Province
EAS_000182,booking_kaggle,hotels_00244,hotel,Staybridge Suites - Al Khobar,Al Khobar,Eastern Province
EAS_000183,entertainment_kaggle,entertainment_00159,entertainment,"Staybridge Suites al Khobar, an IHG Hotel",Al Khobar,Eastern Province
EAS_000184,entertainment_kaggle,entertainment_00166,entertainment,"Staybridge Suites al Khobar, an IHG Hotel",Al Khobar,Eastern Province
EAS_000185,booking_kaggle,hotels_00118,hotel,Sumou Al Khobar Hotel,Al Khobar,Eastern Province
EAS_000186,booking_kaggle,hotels_00042,hotel,Sunset Beach Resort Marina & Spa,Al Khobar,Eastern Province
EAS_000187,booking_kaggle,hotels_00550,hotel,Sunset fog,Dammam,Eastern Province
EAS_000188,booking_kaggle,hotels_00280,hotel,Taj Al Munera 2,Dammam,Eastern Province
EAS_000189,booking_kaggle,hotels_00913,hotel,Telal Ishbeliah,Hafr Al Baten,Eastern Province
EAS_000190,booking_kaggle,hotels_00611,hotel,The Pacific River,Dammam,Eastern Province
EAS_000191,booking_kaggle,hotels_00957,hotel,Tobal Al Khobar Furnished Apartments,Al Khobar,Eastern Province
EAS_000192,booking_kaggle,hotels_00742,hotel,Towlan Hotel Suites,Al Khobar,Eastern Province
EAS_000193,booking_kaggle,hotels_00974,hotel,Traveller Inn Hotel Appartments,Al Khobar,Eastern Province
EAS_000194,booking_kaggle,hotels_00139,hotel,Tripper Inn,Dammam,Eastern Province
EAS_000195,booking_kaggle,hotels_00420,hotel,Tulip Inn Suites and Residence Dammam,Dammam,Eastern Province
EAS_000196,entertainment_kaggle,entertainment_00104,entertainment,VOX Cinemas Jubail Galleria Mall,Jubail,Eastern Province
EAS_000197,entertainment_kaggle,entertainment_00129,entertainment,VOX Cinemas Jubail Galleria Mall,Jubail,Eastern Province
EAS_000198,booking_kaggle,hotels_00771,hotel,Via Apart Hotel,Al Khobar,Eastern Province
EAS_000199,booking_kaggle,hotels_00951,hotel,Villa Hotel Apartments Al Khobar,Al Khobar,Eastern Province
EAS_000200,entertainment_kaggle,entertainment_00069,entertainment,Vox Cinemas,Dammam,Eastern Province
EAS_000201,entertainment_kaggle,entertainment_00079,entertainment,Vox Cinemas,Dammam,Eastern Province
EAS_000202,booking_kaggle,hotels_00748,hotel,Wahat Aleen Furnished Units 1,Al Ahsa,Eastern Province
EAS_000203,booking_kaggle,hotels_00606,hotel,Wardah Al Khobar Apartment,Al Khobar,Eastern Province
EAS_000204,booking_kaggle,hotels_00020,hotel,Warwick Al Khobar,Al Khobar,Eastern Province
EAS_000205,booking_kaggle,hotels_00178,hotel,Wyndham Garden Dammam,Dammam,Eastern Province
EAS_000206,booking_kaggle,hotels_00151,hotel,Zara Continental Hotel,Al Khobar,Eastern Province
EAS_000207,booking_kaggle,hotels_00920,hotel,layale Alnile,Dammam,Eastern Province
EAS_000208,booking_kaggle,hotels_00504,hotel,tuline blue,Jubail,Eastern Province
EAS_000209,booking_kaggle,hotels_00584,hotel,أمجاد للغرف المفروشة,Al Khobar,Eastern Province
EAS_000210,booking_kaggle,hotels_00302,hotel,اجواء غرناطه للوحدات السكنيه المفروشه,Dammam,Eastern Province
EAS_000211,booking_kaggle,hotels_00688,hotel,الاقامة الهادئة,Al Khobar,Eastern Province
EAS_000212,booking_kaggle,hotels_00713,hotel,الدره بلوساندس,Dammam,Eastern Province
EAS_000213,booking_kaggle,hotels_00856,hotel,النايفة للوحدات السكنية المفروشة,Dammam,Eastern Province
EAS_000214,booking_kaggle,hotels_00899,hotel,اماكن للوحدات السكنية المفروشة,Al Ahsa,Eastern Province
EAS_000215,booking_kaggle,hotels_00858,hotel,امواج للوحدات السكنية المفروشة,Al Khobar,Eastern Province
EAS_000216,booking_kaggle,hotels_00768,hotel,ايون للشقق المفروشه,Al Khobar,Eastern Province
EAS_000217,booking_kaggle,hotels_00085,hotel,تولاي بارك TULAY PARK,Al Khobar,Eastern Province
EAS_000218,booking_kaggle,hotels_00820,hotel,دانية للأجنحة الفندقية - عزاب فقط,Jubail,Eastern Province
EAS_000219,booking_kaggle,hotels_00727,hotel,روز نيري للاجنحة الفندقية,Al Khobar,Eastern Province
EAS_000220,booking_kaggle,hotels_00196,hotel,شاليه توليب,Hafr Al Baten,Eastern Province
EAS_000221,booking_kaggle,hotels_00589,hotel,شقق وغرف مؤثثة ( شهري وسنوي ),Dammam,Eastern Province
EAS_000222,booking_kaggle,hotels_00519,hotel,فندق الشرق,Al Jubayl,Eastern Province
EAS_000223,booking_kaggle,hotels_00276,hotel,فندق دولف الخبر,Al Khobar,Eastern Province
EAS_000224,booking_kaggle,hotels_00881,hotel,فندق لؤلؤة الشرق,Hafr Al Baten,Eastern Province
EAS_000225,booking_kaggle,hotels_00861,hotel,قلعه الشرق للوحدات السكنية المفروشة الدمام شارع ٢٨,Dammam,Eastern Province
EAS_000226,booking_kaggle,hotels_00531,hotel,كروان الشرق,Dammam,Eastern Province
EAS_000227,booking_kaggle,hotels_00890,hotel,لؤلؤة الخبر 2,Al Khobar,Eastern Province
EAS_000228,booking_kaggle,hotels_00567,hotel,مارينا السلام,Dammam,Eastern Province
EAS_000229,booking_kaggle,hotels_00349,hotel,مروج الخليج للشقق الفندقية,Al Khafji,Eastern Province
EAS_000230,booking_kaggle,hotels_00712,hotel,منازل لينة 1 للوحدات السكنية المفروشة,Al Ahsa,Eastern Province
HAL_000001,entertainment_kaggle,entertainment_00087,entertainment,AMC Garden 5 - Hail,Hail,Hail
HAL_000002,entertainment_kaggle,entertainment_00097,entertainment,AMC Garden 5 - Hail,Hail,Hail
HAL_000003,booking_kaggle,hotels_01020,hotel,Al Corniche Hotel Suites & Villas,Hail,Hail
HAL_000004,booking_kaggle,hotels_00665,hotel,Al Eairy Apartment- Hael 4,Hail,Hail
HAL_000005,booking_kaggle,hotels_00691,hotel,Al Eairy Apartments - Hail 3,Hail,Hail
HAL_000006,booking_kaggle,hotels_00652,hotel,Al Eairy Apartments- Hael 1,Hail,Hail
HAL_000007,booking_kaggle,hotels_00922,hotel,Almasah Altaj Aparthotel 2,Hail,Hail
HAL_000008,booking_kaggle,hotels_00657,hotel,Assal Hail Hotel Apartments,Hail,Hail
HAL_000009,entertainment_kaggle,entertainment_00073,entertainment,Empire Cinemas Hail,Hail,Hail
HAL_000010,entertainment_kaggle,entertainment_00083,entertainment,Empire Cinemas Hail,Hail,Hail
HAL_000011,booking_kaggle,hotels_00898,hotel,Khayal Apart-Hotel,Hail,Hail
HAL_000012,booking_kaggle,hotels_00011,hotel,Millennium Hail Hotel,Hail,Hail
HAL_000013,booking_kaggle,hotels_00642,hotel,Najmat Sabbabah Furnished Units,Hail,Hail
HAL_000014,booking_kaggle,hotels_00949,hotel,Night 4 You 2 - Al Khozama,Hail,Hail
HAL_000015,booking_kaggle,hotels_00843,hotel,Night For You Apartment 3,Hail,Hail
HAL_000016,booking_kaggle,hotels_00284,hotel,OYO 351 Darr Mesk,Hail,Hail
HAL_000017,booking_kaggle,hotels_00150,hotel,Pinetree Suites Hail,Hail,Hail
HAL_000018,booking_kaggle,hotels_00789,hotel,Rsalyn Hotel Suites,Hail,Hail
HAL_000019,entertainment_kaggle,entertainment_00085,entertainment,VOX Cinema,Hail,Hail
HAL_000020,entertainment_kaggle,entertainment_00114,entertainment,VOX Cinema,Hail,Hail
HAL_000021,booking_kaggle,hotels_00919,hotel,الربيع للوحدات السكنية المفروشة,Hail,Hail
HAL_000022,booking_kaggle,hotels_01010,hotel,شقق حياكم,Hail,Hail
HAL_000023,booking_kaggle,hotels_00860,hotel,شقق عبق الخزامى,Hail,Hail
HAL_000024,entertainment_kaggle,entertainment_00122,entertainment,نطيطات حايل,Hail,Hail
HAL_000025,entertainment_kaggle,entertainment_00146,entertainment,نطيطات حايل,Hail,Hail
JAZ_000001,booking_kaggle,hotels_00189,hotel,AWJ JAZAN HOTEL SUITES,Jazan,Jazan
JAZ_000002,booking_kaggle,hotels_00812,hotel,Al Eairy Apartments - Jazan 3,Jazan,Jazan
JAZ_000003,booking_kaggle,hotels_00720,hotel,Al Eairy Apartments -JAZAN 2,Jazan,Jazan
JAZ_000004,booking_kaggle,hotels_00705,hotel,Al Eairy Apartments- jazan 1,Jazan,Jazan
JAZ_000005,booking_kaggle,hotels_00201,hotel,Al Maali Hotel Jazan,Jazan,Jazan
JAZ_000006,booking_kaggle,hotels_00876,hotel,Al Safa Hotel Suites,Jazan,Jazan
JAZ_000007,booking_kaggle,hotels_00370,hotel,Armada Hotel Jazan,Jazan,Jazan
JAZ_000008,entertainment_kaggle,entertainment_00066,entertainment,Cinépolis Cinemas سينما سينيبولس,Jazan,Jazan
JAZ_000009,entertainment_kaggle,entertainment_00096,entertainment,Cinépolis Cinemas سينما سينيبولس,Jazan,Jazan
JAZ_000010,booking_kaggle,hotels_00239,hotel,Courtyard by Marriott Jazan,Jazan,Jazan
JAZ_000011,booking_kaggle,hotels_00413,hotel,Diamond Elite - النخبة الماسي,Jazan,Jazan
JAZ_000012,entertainment_kaggle,entertainment_00067,entertainment,Empire Cinemas Jazan,Jazan,Jazan
JAZ_000013,booking_kaggle,hotels_00721,hotel,Fully furnished flat for rent,Jazan,Jazan
JAZ_000014,booking_kaggle,hotels_00854,hotel,Hayat Jazan Furnished Units,Jazan,Jazan
JAZ_000015,booking_kaggle,hotels_00512,hotel,Jazan Heart Hotel,Jazan,Jazan
JAZ_000016,booking_kaggle,hotels_00523,hotel,Mirage Hotel,Jazan,Jazan
JAZ_000017,entertainment_kaggle,entertainment_00077,entertainment,Muvi Cinemas | موڤي سينما,Jazan,Jazan
JAZ_000018,booking_kaggle,hotels_00401,hotel,Nawaress Hotel,Jazan,Jazan
JAZ_000019,booking_kaggle,hotels_00025,hotel,Novotel Jazan,Jazan,Jazan
JAZ_000020,booking_kaggle,hotels_00205,hotel,Rfaya Hotel,Jazan,Jazan
JAZ_000021,booking_kaggle,hotels_00474,hotel,Swiss Blue,Jazan,Jazan
JAZ_000022,booking_kaggle,hotels_00928,hotel,Tulip Jazan,Jazan,Jazan
JAZ_000023,booking_kaggle,hotels_00431,hotel,Viola Hotel,Jazan,Jazan
JAZ_000024,booking_kaggle,hotels_00831,hotel,بارك جازان 2 للواحدات السكنية,Jazan,Jazan
JAZ_000025,booking_kaggle,hotels_00508,hotel,جازان روز- Jazan Rose,Jazan,Jazan
JAZ_000026,booking_kaggle,hotels_00944,hotel,دار الملوك للوحدات السكنية المفروشة,Jazan,Jazan
JAZ_000027,booking_kaggle,hotels_00357,hotel,يار للوحدات السكنيه شاليهات و مسابح,Jazan,Jazan
MAK_000001,booking_kaggle,hotels_00900,hotel,AL Bian Suites Hotel,Rabigh,Makkah
MAK_000002,booking_kaggle,hotels_00488,hotel,AL Masarat Tower,Jeddah,Makkah
MAK_000003,booking_kaggle,hotels_00873,hotel,Abahi Apartment,Jeddah,Makkah
MAK_000004,booking_kaggle,hotels_00267,hotel,Abeer Al Azizia Hotel,Makkah,Makkah
MAK_000005,booking_kaggle,hotels_00369,hotel,Acacia Aparthotelاكاسا للشقق,Jeddah,Makkah
MAK_000006,booking_kaggle,hotels_00192,hotel,Adagio Aparthotel Jeddah Malik Road,Jeddah,Makkah
MAK_000007,booking_kaggle,hotels_00874,hotel,Aknaf Jeddah Hotel Suites,Jeddah,Makkah
MAK_000008,booking_kaggle,hotels_00751,hotel,Al Abha,Jeddah,Makkah
MAK_000009,booking_kaggle,hotels_00663,hotel,Al Akhawain Furnished Units,Jeddah,Makkah
MAK_000010,booking_kaggle,hotels_00322,hotel,Al Alya Furnished Apartments,Jeddah,Makkah
MAK_000011,booking_kaggle,hotels_00682,hotel,Al Balood Residential Units,Jeddah,Makkah
MAK_000012,booking_kaggle,hotels_00537,hotel,Al Battal Hotel,Makkah,Makkah
MAK_000013,booking_kaggle,hotels_00614,hotel,Al Eairy Apartments - Al Taif,Taif,Makkah
MAK_000014,booking_kaggle,hotels_00601,hotel,Al Eairy Apartments - Jeddah 4,Jeddah,Makkah
MAK_000015,booking_kaggle,hotels_00605,hotel,Al Eairy Apartments - Jeddah 5,Jeddah,Makkah
MAK_000016,booking_kaggle,hotels_00603,hotel,Al Eairy Apartments - Jeddah 6,Jeddah,Makkah
MAK_000017,booking_kaggle,hotels_00575,hotel,Al Eairy Apartments - Makkah 3,Makkah,Makkah
MAK_000018,booking_kaggle,hotels_00576,hotel,Al Eairy Apartments - Makkah 4,Makkah,Makkah
MAK_000019,booking_kaggle,hotels_00579,hotel,Al Eairy Apartments - Makkah 5,Makkah,Makkah
MAK_000020,booking_kaggle,hotels_00556,hotel,Al Eairy Apartments - Makkah 6,Makkah,Makkah
MAK_000021,booking_kaggle,hotels_00558,hotel,Al Eairy Apartments - Makkah 8,Makkah,Makkah
MAK_000022,booking_kaggle,hotels_00598,hotel,Al Eairy Apartments Jeddah 3,Jeddah,Makkah
MAK_000023,booking_kaggle,hotels_00578,hotel,Al Eairy Apartments- Alqunfudah 3,Al Qunfudhah,Makkah
MAK_000024,booking_kaggle,hotels_00588,hotel,Al Eairy Furnished Apartments- Jeddah 1,Jeddah,Makkah
MAK_000025,booking_kaggle,hotels_00595,hotel,Al Eairy Furnished Apartments- Jeddah 2,Jeddah,Makkah
MAK_000026,booking_kaggle,hotels_00877,hotel,Al Fairouz Resort,Al Hada,Makkah
MAK_000027,booking_kaggle,hotels_00714,hotel,Al Fanar International Hotel Apartments 2 Jeddah,Jeddah,Makkah
MAK_000028,booking_kaggle,hotels_00996,hotel,Al Farhan Suites Al Hamra-Jeddah,Jeddah,Makkah
MAK_000029,booking_kaggle,hotels_00064,hotel,Al Ghufran Safwah Hotel Makkah,Makkah,Makkah
MAK_000030,booking_kaggle,hotels_00832,hotel,Al Hammad 2 Hotel Apartments,Jeddah,Makkah
MAK_000031,booking_kaggle,hotels_00787,hotel,Al Hammad Hotel Apartments,Jeddah,Makkah
MAK_000032,booking_kaggle,hotels_00528,hotel,Al Hyatt Jeddah Continental Hotel,Jeddah,Makkah
MAK_000033,booking_kaggle,hotels_00251,hotel,Al Kanari Resort,Taif,Makkah
MAK_000034,booking_kaggle,hotels_00062,hotel,Al Marwa Rayhaan by Rotana - Makkah,Makkah,Makkah
MAK_000035,booking_kaggle,hotels_00258,hotel,Al Massa Hotel Makkah,Makkah,Makkah
MAK_000036,booking_kaggle,hotels_00460,hotel,Al Olayan Al Khalil Makkah Hotel,Makkah,Makkah
MAK_000037,booking_kaggle,hotels_00262,hotel,Al Rahaba Almomaiazah Furnished Units 6,Jeddah,Makkah
MAK_000038,booking_kaggle,hotels_00028,hotel,Al Rawasi Hotel Suites,Jeddah,Makkah
MAK_000039,booking_kaggle,hotels_00275,hotel,Al Rawhanya Hotel,Makkah,Makkah
MAK_000040,booking_kaggle,hotels_00859,hotel,Al Safwah Al Asriyah Furnished Units,Jeddah,Makkah
MAK_000041,booking_kaggle,hotels_00063,hotel,Al Safwah Royale Orchid Hotel,Makkah,Makkah
MAK_000042,booking_kaggle,hotels_00407,hotel,Al Shahbaa Hotel Jeddah,Jeddah,Makkah
MAK_000043,booking_kaggle,hotels_00050,hotel,Al Shohada Hotel,Makkah,Makkah
MAK_000044,booking_kaggle,hotels_00792,hotel,Al Taif Suites,Taif,Makkah
MAK_000045,booking_kaggle,hotels_00695,hotel,Al Taif Suites - Al Faisaliah,Taif,Makkah
MAK_000046,booking_kaggle,hotels_00478,hotel,Al Wadi Touristic Resort,Al Shafa,Makkah
MAK_000047,booking_kaggle,hotels_00383,hotel,Al Waleed Tower Hotel,Makkah,Makkah
MAK_000048,booking_kaggle,hotels_00687,hotel,Al-Fanar Global Inn & Hotel Suites 1,Jeddah,Makkah
MAK_000049,booking_kaggle,hotels_00323,hotel,Al-Hariri Suites,Jeddah,Makkah
MAK_000050,booking_kaggle,hotels_00222,hotel,Alazhar Palace Hotel,Al Qunfudhah,Makkah
MAK_000051,booking_kaggle,hotels_00932,hotel,Alhan Aparthotel,Taif,Makkah
MAK_000052,booking_kaggle,hotels_00372,hotel,Alraqi Plaza Hotel,Makkah,Makkah
MAK_000053,booking_kaggle,hotels_00649,hotel,Amana AlFakhera Furnished Units 1,Jeddah,Makkah
MAK_000054,booking_kaggle,hotels_00800,hotel,Amana AlFakhera Furnished Units 2,Jeddah,Makkah
MAK_000055,booking_kaggle,hotels_00445,hotel,Aquila Hotel,Jeddah,Makkah
MAK_000056,booking_kaggle,hotels_00975,hotel,Araek Resort,Taif,Makkah
MAK_000057,booking_kaggle,hotels_00770,hotel,Areen Hotel,Jeddah,Makkah
MAK_000058,booking_kaggle,hotels_00853,hotel,Areen Palace Hotel - Almadina Road,Jeddah,Makkah
MAK_000059,booking_kaggle,hotels_00449,hotel,Arkan Bakkah Hotel,Makkah,Makkah
MAK_000060,booking_kaggle,hotels_00218,hotel,Ascott Sari Jeddah,Jeddah,Makkah
MAK_000061,booking_kaggle,hotels_00226,hotel,Ascott Tahlia Jeddah,Jeddah,Makkah
MAK_000062,booking_kaggle,hotels_00076,hotel,"Assila, a Luxury Collection Hotel, Jeddah",Jeddah,Makkah
MAK_000063,booking_kaggle,hotels_00408,hotel,Auris Al Fanar Villas & Private Pools - Alshatieaa,Jeddah,Makkah
MAK_000064,booking_kaggle,hotels_00014,hotel,Awaliv International Hotel,Taif,Makkah
MAK_000065,booking_kaggle,hotels_00835,hotel,Basmah Shaqraa for suits hotel,Jeddah,Makkah
MAK_000066,booking_kaggle,hotels_00260,hotel,Beach Time Villas Hotel,Jeddah,Makkah
MAK_000067,entertainment_kaggle,entertainment_00140,entertainment,Benchmark Stage,Jeddah,Makkah
MAK_000068,entertainment_kaggle,entertainment_00149,entertainment,Benchmark Stage,Jeddah,Makkah
MAK_000069,booking_kaggle,hotels_00423,hotel,Borj Al Deafah Hotel,Makkah,Makkah
MAK_000070,booking_kaggle,hotels_00183,hotel,Boudl Al Tahlia,Jeddah,Makkah
MAK_000071,booking_kaggle,hotels_00158,hotel,Bram Suites,Jeddah,Makkah
MAK_000072,booking_kaggle,hotels_00894,hotel,Burj Al Faris Hotel Apartments,Jeddah,Makkah
MAK_000073,booking_kaggle,hotels_00048,hotel,Casablanca Grand Hotel,Jeddah,Makkah
MAK_000074,booking_kaggle,hotels_00217,hotel,Casablanca Hotel Jeddah,Jeddah,Makkah
MAK_000075,booking_kaggle,hotels_00157,hotel,Centro Salama Jeddah by Rotana,Jeddah,Makkah
MAK_000076,entertainment_kaggle,entertainment_00027,entertainment,Cinépolis Cinemas - Al Jamea Plaza,Jeddah,Makkah
MAK_000077,entertainment_kaggle,entertainment_00055,entertainment,Cinépolis Cinemas - Al Jamea Plaza,Jeddah,Makkah
MAK_000078,booking_kaggle,hotels_00202,hotel,Citadines Al Salamah Jeddah,Jeddah,Makkah
MAK_000079,booking_kaggle,hotels_00195,hotel,Classical Hotel Suites,Jeddah,Makkah
MAK_000080,booking_kaggle,hotels_00057,hotel,Conrad Makkah,Makkah,Makkah
MAK_000081,booking_kaggle,hotels_00172,hotel,Crown Town Hotel,Jeddah,Makkah
MAK_000082,booking_kaggle,hotels_00017,hotel,Crowne Plaza Jeddah,Jeddah,Makkah
MAK_000083,booking_kaggle,hotels_00376,hotel,Crystal Blue Hotel,Rabigh,Makkah
MAK_000084,booking_kaggle,hotels_00170,hotel,DAR AL MISFALAH 2,Makkah,Makkah
MAK_000085,entertainment_kaggle,entertainment_00208,entertainment,DAZ داز,Jeddah,Makkah
MAK_000086,entertainment_kaggle,entertainment_00218,entertainment,DAZ داز,Jeddah,Makkah
MAK_000087,booking_kaggle,hotels_00080,hotel,Dar Al Tawhid Intercontinental Makkah,Makkah,Makkah
MAK_000088,booking_kaggle,hotels_00651,hotel,Dar Alataf Furnished Apartments,Jeddah,Makkah
MAK_000089,booking_kaggle,hotels_00918,hotel,Dar Lebanon,Jeddah,Makkah
MAK_000090,booking_kaggle,hotels_00885,hotel,Dar Wed Hotel suites,Jeddah,Makkah
MAK_000091,booking_kaggle,hotels_00466,hotel,Diwan Residence Hotel- Alsalamah,Jeddah,Makkah
MAK_000092,booking_kaggle,hotels_00352,hotel,Diyar Almashaer Hotel,Makkah,Makkah
MAK_000093,booking_kaggle,hotels_00247,hotel,Doubletree By Hilton Makkah Jabal Omar,Makkah,Makkah
MAK_000094,booking_kaggle,hotels_00586,hotel,Durat Al Matar Apartment,Jeddah,Makkah
MAK_000095,booking_kaggle,hotels_00351,hotel,Dyar Al Hamra Hotel,Jeddah,Makkah
MAK_000096,booking_kaggle,hotels_00055,hotel,Elaf Al Mashaer Hotel Makkah,Makkah,Makkah
MAK_000097,booking_kaggle,hotels_00422,hotel,Elaf Al Salam,Makkah,Makkah
MAK_000098,entertainment_kaggle,entertainment_00035,entertainment,Empire Cinemas Jeddah,Jeddah,Makkah
MAK_000099,entertainment_kaggle,entertainment_00044,entertainment,Empire Cinemas Jeddah,Jeddah,Makkah
MAK_000100,booking_kaggle,hotels_00411,hotel,Ewaa Express Hotel - Al hamra ايوا اكسبريس - الحمرا,Jeddah,Makkah
MAK_000101,booking_kaggle,hotels_00457,hotel,FLAMINGO Boutique Hotel By ALBALAD INN,Jeddah,Makkah
MAK_000102,booking_kaggle,hotels_00759,hotel,Fakhamet Al Taif Hotel Apartments,Taif,Makkah
MAK_000103,booking_kaggle,hotels_00777,hotel,First Home Suites,Jeddah,Makkah
MAK_000104,booking_kaggle,hotels_00735,hotel,Fonoun Rahiti Unites,Jeddah,Makkah
MAK_000105,booking_kaggle,hotels_00003,hotel,Four Points by Sheraton Makkah Al Naseem,Makkah,Makkah
MAK_000106,booking_kaggle,hotels_00399,hotel,Garden Palace Hotel,Jeddah,Makkah
MAK_000107,booking_kaggle,hotels_00278,hotel,Gardinia Inn Furnished Units,Jeddah,Makkah
MAK_000108,booking_kaggle,hotels_00532,hotel,Golden Hotel,Jeddah,Makkah
MAK_000109,booking_kaggle,hotels_00737,hotel,Golden Jwan 2 Furnished Apartments,Jeddah,Makkah
MAK_000110,booking_kaggle,hotels_00214,hotel,Grand Park Hotel,Jeddah,Makkah
MAK_000111,booking_kaggle,hotels_00734,hotel,Grand Plaza Jeddah,Jeddah,Makkah
MAK_000112,booking_kaggle,hotels_00168,hotel,Green Leaf Hotel,Jeddah,Makkah
MAK_000113,booking_kaggle,hotels_00456,hotel,Habitat Hotel All Suites - Jeddah,Jeddah,Makkah
